date,price
2021-05-31,"10,950"
2021-05-30,"10,850"
2021-05-28,"10,850"
2021-05-27,"10,900"
2021-05-26,"11,000"
2021-05-25,"10,700"
2021-05-24,"10,500"
2021-05-23,"10,300"
2021-05-21,"10,300"
2021-05-20,"10,250"
2021-05-19,"10,400"
2021-05-18,"10,400"
2021-05-17,"10,300"
2021-05-14,"10,450"
2021-05-13,"10,550"
2021-05-12,"12,900"
2021-05-11,"13,000"
2021-05-10,"13,300"
2021-05-07,"13,250"
2021-05-06,"12,950"
2021-05-05,"12,900"
2021-05-04,"12,900"
2021-05-03,"12,900"
2021-04-30,"13,100"
2021-04-29,"13,100"
2021-04-28,"13,200"
2021-04-27,"13,450"
2021-04-26,"13,750"
2021-04-23,"14,150"
2021-04-22,"14,050"
2021-04-21,"14,150"
2021-04-20,"14,400"
2021-04-19,"14,150"
2021-04-18,"14,150"
2021-04-16,"14,150"
2021-04-15,"13,950"
2021-04-14,"14,300"
2021-04-13,"14,000"
2021-04-12,"14,100"
2021-04-11,"14,500"
2021-04-09,"14,500"
2021-04-08,"14,200"
2021-04-07,"13,800"
2021-04-06,"14,100"
2021-04-05,"14,050"
2021-04-02,"14,000"
2021-04-01,"13,250"
2021-03-31,"13,250"
2021-03-30,"13,300"
2021-03-29,"13,250"
2021-03-28,"14,000"
2021-03-26,"14,000"
2021-03-25,"14,350"
2021-03-24,"14,750"
2021-03-23,"13,100"
2021-03-22,"13,250"
2021-03-21,"13,350"
2021-03-19,"13,350"
2021-03-18,"13,800"
2021-03-17,"13,250"
2021-03-16,"13,600"
2021-03-15,"13,300"
2021-03-14,"13,900"
2021-03-12,"13,900"
2021-03-11,"13,950"
2021-03-10,"14,200"
2021-03-09,"13,950"
2021-03-08,"13,850"
2021-03-05,"13,550"
2021-03-04,"13,400"
2021-03-03,"13,450"
2021-03-02,"13,700"
2021-03-01,"15,500"
2021-02-26,"15,500"
2021-02-25,"14,650"
2021-02-24,"14,250"
2021-02-23,"14,950"
2021-02-22,"14,800"
2021-02-21,"15,550"
2021-02-19,"15,550"
2021-02-18,"15,950"
2021-02-17,"16,700"
2021-02-16,"16,900"
2021-02-15,"17,950"
