date,price
20210214,"245000"
20210210,"245000"
20210209,"236500"
20210208,"234000"
20210207,"249500"
20210205,"249500"
20210204,"248500"
20210203,"245500"
20210202,"240500"
20210201,"238500"
20210131,"229000"
20210129,"229000"
20210128,"238500"
20210127,"245500"
20210126,"251500"
20210125,"260000"
20210124,"257000"
20210122,"257000"
20210121,"264500"
20210120,"259000"
20210119,"261500"
20210118,"241000"
20210117,"240000"
20210115,"240000"
20210114,"250500"
20210113,"259000"
20210112,"261000"
20210111,"267500"
20210110,"246000"
20210108,"246000"
20210107,"206000"
20210106,"203000"
20210105,"209500"
20210104,"207500"
20201230,"192000"
20201229,"190500"
20201228,"189500"
20201227,"187000"
20201224,"187000"
20201223,"185000"
20201222,"184000"
20201221,"187000"
20201220,"189000"
20201218,"189000"
20201217,"190500"
20201216,"190000"
20201215,"188500"
20201214,"189000"
20201213,"190000"
20201211,"190000"
20201210,"191500"
20201209,"191500"
20201208,"186500"
20201207,"193500"
20201206,"196500"
20201204,"196500"
20201203,"196500"
20201202,"182500"
20201201,"183500"
20201130,"181500"
20201129,"181000"
20201127,"181000"
20201126,"179000"
20201125,"179500"
20201124,"181000"
20201123,"179000"
20201122,"177000"
20201120,"177000"
20201119,"180000"
20201118,"179500"
20201117,"182500"
20201116,"179000"
20201115,"177500"
20201113,"177500"
20201112,"174000"
20201111,"175500"
20201110,"173500"
20201109,"172500"
20201108,"170500"
20201106,"170500"
20201105,"175000"
20201104,"171500"
20201103,"170500"
20201102,"170500"
20201101,"164500"
20201030,"164500"
20201029,"170000"
20201028,"173500"
20201027,"172500"
20201026,"171500"
20201025,"167000"
20201023,"167000"
20201022,"162500"
20201021,"165500"
20201020,"167500"
20201019,"168000"
20201018,"172000"
20201016,"172000"
20201015,"176000"
20201014,"178000"
20201013,"179000"
20201012,"180000"
20201011,"180500"
20201008,"180500"
20201007,"183000"
20201006,"182500"
20201005,"187000"
20201004,"178500"
20200929,"178500"
20200928,"175500"
20200927,"170000"
20200925,"170000"
20200924,"171500"
20200923,"179500"
20200922,"179500"
20200921,"185000"
20200920,"181000"
20200918,"181000"
20200917,"184000"
20200916,"183500"
20200915,"179000"
20200914,"180000"
20200913,"171500"
20200911,"171500"
20200910,"169000"
20200909,"167500"
20200908,"168000"
20200907,"170000"
20200906,"172500"
20200904,"172500"
20200903,"176500"
20200902,"176000"
20200901,"180000"
20200831,"176500"
20200830,"172000"
20200828,"172000"
20200827,"163500"
20200826,"167500"
20200825,"166000"
20200824,"161500"
20200823,"156000"
20200821,"156000"
20200820,"155000"
20200819,"164500"
20200818,"158000"
20200817,"167000"
20200814,"167000"
20200813,"170000"
20200812,"172000"
20200811,"179000"
20200810,"170000"
20200809,"147000"
20200807,"147000"
20200806,"144500"
20200805,"134000"
20200804,"132500"
20200803,"127000"
20200802,"126500"
20200731,"126500"
20200730,"127500"
20200729,"125000"
20200728,"123000"
20200727,"123500"
20200726,"122500"
20200724,"122500"
20200723,"124500"
20200722,"118500"
20200721,"121500"
20200720,"121500"
20200719,"117500"
20200717,"117500"
20200716,"110000"
20200715,"109000"
20200714,"101500"
20200713,"101500"
20200710,"98300"
20200709,"99600"
20200708,"99600"
20200707,"99200"
20200706,"101500"
20200705,"99200"
20200703,"99200"
20200702,"99000"
20200701,"98200"
20200630,"97700"
20200629,"97700"
20200628,"100000"
20200626,"100000"
20200625,"99400"
20200624,"103000"
20200623,"98700"
20200622,"98500"
20200621,"100000"
20200619,"100000"
20200618,"100000"
20200617,"100500"
20200616,"101500"
20200615,"97000"
20200614,"103500"
20200612,"103500"
20200611,"108500"
20200610,"111500"
20200609,"112000"
20200608,"113000"
20200607,"111000"
20200605,"111000"
20200604,"108500"
20200603,"108500"
20200602,"102500"
20200601,"100000"
20200531,"98000"
20200529,"98000"
20200528,"97200"
20200527,"98100"
20200526,"97800"
20200525,"96000"
20200524,"94500"
20200522,"94500"
20200521,"97200"
20200520,"97300"
20200519,"99100"
20200518,"91900"
20200517,"92300"
20200515,"92300"
20200514,"92300"
20200513,"93100"
20200512,"91900"
20200511,"93700"
20200510,"94500"
20200508,"94500"
20200507,"92600"
20200506,"93200"
20200505,"91500"
20200504,"91500"
20200503,"93600"
20200429,"93600"
20200428,"93200"
20200427,"91600"
20200426,"90100"
20200424,"90100"
20200423,"92400"
20200422,"92600"
20200421,"93500"
20200420,"97600"
20200419,"100500"
20200417,"100500"
20200416,"99100"
20200415,"100000"
20200414,"100000"
20200413,"97800"
20200412,"99700"
20200410,"99700"
20200409,"97100"
20200408,"90000"
20200407,"90400"
20200406,"88800"
20200405,"86300"
20200403,"86300"
20200402,"86600"
20200401,"85400"
20200331,"88700"
20200330,"85400"
20200329,"86400"
20200327,"86400"
20200326,"84900"
20200325,"84500"
20200324,"74800"
20200323,"68900"
20200322,"71100"
20200320,"71100"
20200319,"65900"
20200318,"73500"
20200317,"80100"
20200316,"82900"
20200315,"87200"
20200313,"87200"
20200312,"95000"
20200311,"100000"
20200310,"102000"
20200309,"104000"
20200308,"110500"
20200306,"110500"
20200305,"114000"
20200304,"113000"
20200303,"112500"
20200302,"113500"
20200301,"115000"
20200228,"115000"
20200227,"121000"
20200226,"122500"
20200225,"122500"
20200224,"122500"
20200223,"128000"
20200221,"128000"
20200220,"130000"
20200219,"131500"
20200218,"132500"
20200217,"135500"
20200216,"133500"
20200214,"133500"
20200213,"133000"
20200212,"136000"
20200211,"132500"
20200210,"130000"
20200209,"131000"
20200207,"131000"
20200206,"132000"
20200205,"124000"
20200204,"124000"
20200203,"123500"
20200202,"125000"
20200131,"125000"
20200130,"127500"
20200129,"131000"
20200128,"131000"
20200127,"130500"
20200123,"130500"
20200122,"127000"
20200121,"117000"
20200120,"118000"
20200119,"118500"
20200117,"118500"
20200116,"118500"
20200115,"115000"
20200114,"116000"
20200113,"115000"
20200112,"113500"
20200110,"113500"
20200109,"111500"
20200108,"112000"
20200107,"115500"
20200106,"116000"
20200105,"116000"
20200103,"116000"
20200102,"118000"
