date,price
20200506,"29150"
20200505,"28700"
20200504,"28700"
20200503,"29650"
20200429,"29650"
20200428,"29250"
20200427,"28600"
20200426,"27700"
20200424,"27700"
20200423,"28800"
20200422,"28400"
20200421,"28850"
20200420,"29350"
20200419,"29900"
20200417,"29900"
20200416,"29000"
20200415,"29850"
20200414,"29850"
20200413,"29500"
20200412,"31000"
20200410,"31000"
20200409,"30150"
20200408,"28250"
20200407,"28250"
20200406,"26800"
20200405,"25400"
20200403,"25400"
20200402,"25800"
20200401,"25550"
20200331,"26000"
20200330,"24950"
20200329,"25500"
20200327,"25500"
20200326,"25050"
20200325,"25150"
20200324,"23100"
20200323,"21500"
20200322,"24150"
20200320,"24150"
20200319,"22550"
20200318,"25300"
20200317,"25350"
20200316,"27100"
20200315,"28850"
20200313,"28850"
20200312,"30500"
20200311,"31800"
20200310,"31950"
20200309,"33000"
20200308,"34650"
20200306,"34650"
20200305,"35900"
20200304,"35750"
20200303,"34900"
20200302,"34500"
20200301,"36250"
20200228,"36250"
20200227,"37700"
20200226,"38150"
20200225,"38150"
20200224,"38600"
20200221,"40050"
20200220,"40550"
20200219,"41300"
20200218,"41350"
20200217,"41450"
20200216,"41650"
20200214,"41650"
20200213,"41250"
20200212,"41650"
20200211,"41350"
20200210,"40650"
20200209,"40500"
20200207,"40500"
20200206,"41300"
20200205,"39400"
20200204,"40250"
20200203,"40100"
20200202,"40900"
20200131,"40900"
20200130,"41950"
20200129,"42550"
20200128,"42700"
20200127,"43400"
20200123,"43400"
20200122,"42600"
20200121,"41600"
20200120,"41600"
20200117,"41400"
20200116,"41150"
20200115,"41200"
20200114,"41150"
20200113,"40450"
20200112,"40400"
20200110,"40400"
20200109,"40750"
20200108,"41300"
20200107,"42050"
20200106,"41900"
20200105,"42000"
20200103,"42000"
20200102,"42500"
